username,date,variation,rating,comment
yahyaaaa342_,2022-03-10 13:00:42,,5,"Bahan:tebal
Kualitas:mantap
Harga:terjangkau

Kereenn banget dengan harga segitu dapat masker yang tebal dan wort it banget aku sukaaaaaa. Semoga tetap amanah ya"
a*****1,2022-03-17 21:36:27,,5,"Bahan:enak
Kualitas:bagus
Harga:murang bgt dong

Good"
mutiaradwija,2022-03-10 00:55:25,,5,"Bahan:bagus
Kualitas:bagus
Harga:pas

bgus bgt, pengiriman nya lumayan, packing nya jg lumayan 🌝,💅👍🏻"
f*****5,2021-08-29 19:56:12,,5,"Harga:suka skli SM yg murah murah
Bahan:agax tipis🥵🥵🤑
Kualitas:HM bgs si

Di saya dari 50 masker yang cacat ada 3 pliss hmmm Sadd yang satu talinya putus, yang satu kotor, yang satu lagi sobek hm sad bangtt😡👍😔😤😔 tapi GPP bagus kok sy suka y Bagus bagus bagus skli bagus bagus Bagus bagus bagus skli bagus bagus bagus Bagus bagus bagus skli bagus bagusBagus bagus bagus"
yumnasianturi,2022-03-18 14:13:48,,4,"Bahan:tipis
Kualitas:ok
Harga:ok

Maaf baru bisa kasi vidionya,semua aman,isinya pun sama 50 pcs gk kurang atau lebih,Lumayan la dengan harga segitu,bermerek pulak,cuman tipis x maskernya"
amanahdini123,2022-03-20 19:25:51,,5,"Kualitas:mantap
Harga:lebih murah dari yg lain
Bahan:bagus banget

Ga mengecewakan next pasti order sini lagi"
ritewahyune,2022-03-11 19:30:18,,5,"Bahan:tidak terlalu tebal dan tidak terlalu tipis
Kualitas:baik
Harga:terjangkau

Makasih seller masker duckbill filtcare nya sudah datang, pesannya tanpa box tapi dpt kiriman yg ada box nya ggp deh :) kalo menurut aku agak tipis sih cum suka sm mode maskernya ada garis 2 di tengah yg lainnya amanlah, sukses terus kakak :)"
putrobimantoro,2022-03-07 21:18:42,,5,"Bahan:mantap
Kualitas:terjamin mantap
Harga:murah and terjangkau"
hanifasiragar,2022-02-21 12:12:27,,5,"Bahan:Bagus
Kualitas:mantap
Harga:murah dan pas

bagus masker nya 😄
cantik🤗👍
terima kasih tukang penjual nya
dan kurir😁😁😁☺☺☺😇😇"
n*****o,2022-03-05 16:33:57,,5,"Kualitas:bagus,,
Harga:lumayan
Bahan:masker duckbill putih

maskernya pas ukurannya,bagus,,saya suka😊terimaksih"
viviavivi25,2022-03-09 12:47:42,,5,"Bahan:tebal
Kualitas:bagus
Harga:murah

Bahannya bagus ngga tipis. Harganya juga murah. Bakal langganan order di toko ini."
rahmawati96dewi,2022-03-06 14:03:28,,5,Paket sudah datang pesen tgl 3 nympk tnggl 6 .. .. lumayan cepet ..  bahannya lumayan  bagus.  Respon baik kurir ramah .. bisa jadi langganan .. maksih Kaka seller mkasih shoppe
tyasning09,2022-02-06 18:22:38,,5,"Bahan:tebal
Kualitas:bagus
Harga:standar

Alhamdulillah ga ada yang cacat masker nya walaupun plastik nya sobek"
