username,date,variation,rating,comment
adhie_alonso,2021-11-29 20:51:26,15W,5,"Harga:murah
Daya listrik:rendah
Kualitas:bagus

alhmdlh paket cpt smpe nya...
sesuai pesanan...
realpic...
recommended seller bngt...
insya allah next order lg...
semoga berkah dan amanah utk Qt semua yach...
Amiiinnn ya allah...."
cokies578,2021-11-15 12:43:56,25W,4,"Ko lampunya 30w semua ya padahl yg dipesan 15w 2 sama 25w 1 merek'y beda lg ma yg dipostingn, v tk apalh lampunya nyala semua moga z nyala'y awt. Terimakasih"
faizal4523,2022-02-18 12:20:43,25W,3,"Kualitas:buruk , dan ringkih ,
Harga:murah sekali
Daya listrik:belum tau

Harus nya di dalam dus di kasih bablewrap biar aman ,
Ini beli 2 rusak 1 ambyaarrr"
babywaow,2022-01-06 18:20:21,25W,4,"Kualitas:dgn hrg segitu bukan yg the best quality
Harga:murah
Daya listrik:tertulis 20w dan 25w

Bukan yg dgn bahan terbaik, seperti plastiknya dll. Tp harganya memang murah meriah.Tabungnya wkt dtg lepasan, tinggal d pasangkan lg. Saya pake utk tmp2 yg penggunaan lampunya cmn sebentar2 saja, dan yg terpantau. Semoga awet dan aman. Tq seller"
fathirpiero16,2021-11-17 19:45:31,20W,5,"Harga:murmer 
Daya listrik:20w
Kualitas:bagus dan terang

Mantul barang sudah dtg dan sudah di coba hasil nya bagus nih buat recommend sesuai di gambar"
muhamadbasuki160,2022-03-08 00:35:02,15W,5,"Daya listrik:lumayan
Kualitas:baik
Harga:terjangkau"
feby_72,2022-03-11 19:07:25,5W,4,"Kualitas:bagus
Harga:bagus
Daya listrik:bagus

Kualitas bagus, harga lumayan, daya listrik tidak tahu karna tidak bisa check pastinya brp watt yg digunakan"
gerai_nadin,2022-02-22 12:21:01,20W,5,"Kualitas:ok
Harga:ok
Daya listrik:ok

Paket sudah di terima dengan baik dan lengkap tidak ada kurang makasi kk makai shopee"
jq0llcwwjs,2022-03-11 17:12:57,15W,5,"Kualitas:baik
Harga:baik/murah
Daya listrik:baik/hemat listrik

Produk bagus, mantap,  pengiriman cepat, bungkusannya juga rapi pokoknya mantap 👍"
k*****p,2022-03-07 13:19:44,15W,5,"Kualitas produk baik, packing aman, harga murah dibanding toko2 lain, pengiriman sangat cepatr, kurir ramah, respon penjual ramah"
j*****a,2022-03-07 19:46:30,15W,5,"Kualitas:Ok
Harga:Terjangkau
Daya listrik:Hemat

Produk ok semoga awet. pengiriman sangat super cepat respon toko baik pengajuan pengembalian dana juga baik  sekali pokoknya rekomend belanja di sini.............................."
z*****1,2022-02-27 16:41:21,15W,5,"Daya listrik:ckp
Kualitas:oke
Harga:ekonomis tp oke

Brng dah nyampe dgn selamat 
Pengiriman cepat.tokonya amanah
Sesuai dgn belanjaan yg di pesan dan komplit
Mksh seller & shopee"
oka.fabian,2022-03-05 09:59:32,30W,5,"Kualitas:bagus
Harga:murah
Daya listrik:30 Watt

Alhamdulillah paketnya sudah sampai dengan selamat pengirimannya sangat cepat barang bagus kurirnya rama makasih."
narnirnur,2022-03-05 17:34:24,20W,5,Belum dicoba semoga semua kondisi nyala & awet. Ok mantab deh
darmajiagusaishanashitafauzia,2022-03-06 21:23:22,30W,5,"Kualitas:baik
Harga:terjangkau
Daya listrik:bagus

Alhamdulilah paketnya sudah sampai semoga bermanfaat"
nanangsuryana052007,2022-02-22 16:39:25,10W,5,"Daya listrik:10 Watt
Kualitas:Baik
Harga:Murmer

Paket sudah di terima dengan baik..sesuai pesanan..pengiriman lumayan cepat..👍 packing lumayan aman..trim's seller and shopee..🙏..Buat kurir juga 🙏👍"
dedysamsung,2022-03-07 11:04:59,30W,5,Kualitas produk sangat baik harga barang sangat baik harga sangat terjangkauh Respon penjual sangat baik produk barang Original sy ucapkan terima kasih ke semua pihak
kondelsule,2022-02-26 11:24:43,30W,5,Paket sudah sampai semoga idup dan awet.. So blom di coba
lalubna,2022-03-06 16:23:06,15W,5,"Harga:baik
Daya listrik:sesuai

Kemasannya baik, lampu nyala semua pastinya Terang, semoga awet, trims buat tokonya AMANAH, lancar jaya terus ya Bos Usahanya"
