username,date,variation,rating,comment
mardiahkamalia,2022-01-28 12:30:31,35ML.Baccarat,3,"Kemasan:bagus
Wangi:gak ada wanginya
Ketahanan:gak ada

Gak ada wangiiiiiiiiiiiiiiii"
s*****a,2022-01-15 22:34:41,35ML.Bubble Gum,5,Alhamdulillah orderannnn sampai dengan selamattt pengemasan standartttt tapi harga terjangkauuuu top.deh belanja disinii
a*****2,2022-01-26 21:12:14,35ML.Nagita Slavina,3,Terimakasih diterima dengan baik pengemasan rapi tapi barang ada yg salah ordernya Victoria secret tapi dikirim lain
hidaaytl,2022-01-24 11:39:27,35ML.White Musk,5,"Harumnya enak banget, pengemasaanya juga rapi dan bubble wrap ya tebal"
2*****h,2022-01-22 20:32:47,35ML.Vs Scarlet,3,"Wangi:Wanginya mantapp
Ketahanan:sayang gk tahan lama, bahkan gk smpe sejam wanginya ilang☹️
Kemasan:good lah utk kemasan"
r*****r,2022-01-28 10:21:31,35ML.Switbabies,5,"Wangi:wangi
Ketahanan:ketahanan
Kemasan:kemasan rapi n aman

wangi sekali bestii serius enak gitu harum nya"
ummu_hilya,2022-01-28 20:21:49,35ML.Bvlgari Man,5,"Suka sekali dengan parfum ini karena wanginya cocok banget. 
Pengiriman alhamdulillah aman, dikemas dengan bubble wrap jadi g kuatir pecah.."
tyascewe,2022-01-18 12:22:21,35ML.Bvlgari Man,5,"Selalu langganan ditoko ini, pengiriman aman bgt, harga cocok buat dijual lagi.👍"
a*****u,2022-01-20 06:08:32,35ML.Dior sauvage,5,"Wangi:oke
Ketahanan:oke
Kemasan:oke

Jdjjsjwjio2 dkdkow9w dkeowoo2 rjke3oo3 dkwowo ljfbnd fkjsklw sklwlw fkkdkdkeke dkdll"
b9as1osh0k,2022-01-29 16:09:02,35ML.Victoria Secret,5,"Wangi:Lembut,tp kurang strong
Ketahanan:Belum tau krn baru nyoba
Kemasan:Lumayan

Lumayan banget dengan harga segituu,sukakkk"
andikaamong,2022-01-30 11:18:25,35ML.Black Opium,5,"Wangi:wangi
Ketahanan:lumayan
Kemasan:lumayan

Bagus,wangi tapi agak bocor tadi,sekarang tidak pokok nya wangi langsung beli"
6al4kgigqz,2022-02-01 13:37:47,35ML.Nagita Slavina,5,Sesuai pesenan....pngirimannya juga cpt.next time order lg.trimakasih
i*****9,2022-01-29 13:16:09,35ML.Victoria Secret,5,"Wangi:Victoria's secret kurang wangi
Ketahanan:kurang tau
Kemasan:bagussss bagussss abgsuhdlwvdm"
y*****2,2022-01-30 16:22:09,35ML.Victoria Secret,4,"Kemasan Ngga sama kaya difoto,pengiriman cepat, harga oke, paling aman"
a*****4,2022-01-29 11:45:45,35ML.Black Opium,5,"Wangi:good
Ketahanan:entah
Kemasan:aman bgt double bubble wrap

Demi apa yg bacarat wangi beud,nyesel b3li black opium bcs wanginya ringan bgt gais,recmd dri aku beli varian bacarat,kopi,sm vanila bcs strong"
ranahmemey,2022-01-27 13:36:50,35ML.Vs aqua kiss,5,"Wangi:sip
Ketahanan:sip
Kemasan:RAPI BGTT

sumpah ga nyesel deh murah banget kemasan juuga rapi aman poll"
norjannah789,2022-01-31 16:29:48,35ML.Dior sauvage,5,"Wangi:enak
Ketahanan:lumayan lah
Kemasan:bagus gak pecah

Wangi enak harga lumayan terjangkau bangettt suka InsyaAllah"
f*****y,2022-01-31 08:20:38,35ML.Nagita Slavina,5,Ga nyangka parfumnya murah meriah udah bisa dapat parfum wkwk wanginya vanila sama peach baby harum tp kurang suka wangi yg lain ketahanan engga lama ya sesuai harga
i*****7,2022-01-17 06:57:44,35ML.Nagita Slavina,4,Pengemasan rapi pengiriman lama .. Thanks ya seller . bolen crispy lumer terbest seller 🤗🤗🤗🤗
rizkafauziyah369,2022-01-28 19:01:51,35ML.Jo malone,5,"Wangi:banget
Ketahanan:belum tahu
Kemasan:aman

Kurang suka sm jo Malone, suka banget sm bau Zara.. mantap pokoknya 💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜"
dilamaniez07,2022-01-25 20:20:24,35ML.Nagita Slavina,5,"Wangi sesuai dengan harganya
Cara pengemasannya pun juga baik sehingga botol tidak pecah saat di terima customer
Pengiriman juga sesuai dengan estimasi hari yang di tentukan penjual"
sitisriutami8888,2022-01-29 14:39:08,35ML.Dior sauvage,5,"Wangi:enak banget
Ketahanan:2 jam lebih masih tahan
Kemasan:kemasan aman/tidak pecah

Bau enak,awet banget"
seishuinupie,2022-01-29 17:58:06,35ML.Jo malone,5,"Wangi:wangy wangy
Ketahanan:lumayan awet
Kemasan:bgs banh

seneng banget karena barangnya cepet sampe, untuk parfumnya menurut aku enak parah sih wanginya apalagi yang jo malone aaaaa suka bgt"
dewaayumadewidiari,2022-01-21 10:58:21,35ML.Chanel,5,"Wangi:wangi
Ketahanan:lumayan
Kemasan:sangat aman

Suka banget dgn aroma chanel ini lembut banget dan wangi"
