username,date,variation,rating,comment
firaniayeyen,2021-05-04 15:08:15,GL 08,5,"Harga:terjangkau
Bahan/Material:tebal dan lentur tp tidak mulus agak kusut mungkin karena lama d perjalanan 
Desain:ok banget"
firaniayeyen,2021-05-04 15:09:34,GL 08,5,"Harga:terjangkau
Bahan/Material:lumayan tebal semova awet
Desain:bagus"
annisaytyas96,2021-07-30 18:40:12,GL 11,5,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
dede_hendrawati,2021-08-01 13:05:50,GL 04,5,Diprosesnya lama ...untung expnya cepat jd sdh sampai . sesuai orderan makasi ya
r*****0,2021-05-30 11:15:57,GL 03,5,"Harga:baik
Bahan/Material:baik
Desain:baik

pengiriman cepat packing rapi cuma pas nyampe rumah kondisi paket agak kelipet jadi keliatan bekas lipetannya, tapi karpetnya memang bagus dan tebal"
c*****4,2021-05-13 12:29:12,GL 04,3,"banyak tekukannya dan paling ujung itu ga ketutup buble wrap makanya begitu, jadi mesti dipotong lagi supaya rapi.. trus plastik pelapisnya jadi kek mau ngelupas gitu.. hmmm resiko beli onlen sih ya"
u*****a,2021-04-22 05:30:55,GL 09,4,"Harga:baik
Bahan/Material:baik
Desain:baik

Alhamdulillah paketnya sudah sampai kondisinya blm dibuka, mudah2an sesuai dengan orderan, mmmmaaaakkkkaaassssiiihhh shoooopppppeeee👍👍👍👍👍"
fadhladusdusan,2021-06-13 14:48:02,GL 08,5,"Harga:hemat di kantong
Bahan/Material:bagus
Desain:bagus

Alhamdulillah orderanku sudah sampai, trimkasi shoope and trimakasi reseller, pengiriman bagus, pengepakan bagus, barang bagus"
l*****i,2021-05-25 07:26:31,KL 5,5,"Harga:lumayan
Bahan/Material:bagus
Desain:sesuai

Pesanan sudah diterima dan sudah sesuai sesuai,,,ukurannyapun sudah pas.. Terima kasih yaa"
ruhfamaylani,2020-11-09 18:13:36,KL 10,5,"Syukaa banget sama ni karpet ,
Recomd bngtt..
Bner2 anti slip dan hrg juga sesuai dgn kualitasnya .
Juga anti air jd gk repot brsihinx 🤗"
d*****z,2021-06-13 10:36:46,GL 07,5,Bagus laaaaah yaaa sesuai harga...... lumayan buat dapur daruratku..... wkwkwkwk
i*****1,2021-06-01 22:21:49,GL 07,4,"Harga:bersaing
Bahan/Material:cukup baik
Desain:cukup

Response penjual cepat. Pengiriman cepat. Kualitas barang sesuai harga."
ruhfamaylani,2020-10-18 12:18:02,KL 4,5,Kualitas produk baik. Produk original. Harga terjangkau. Pngiriman baik. Respon penjual juga sangat baik
ruhfamaylani,2020-10-18 12:16:50,KL 4,5,Kualitas produk baik. Produk original. Harga terjangkau. Pngiriman baik. Respon penjual juga sangat baik
s*****0,2021-05-29 22:15:50,GL 03,5,"Harga:baik
Bahan/Material:bagus
Desain:aesthetic 

Bahannya lebih bagus yang ada di pasar pasar walaupun lebih mahal. Karpetnya agak ketekuk jadi kurang bagus karna ada bekas lipetan:("
s*****0,2021-07-11 18:55:26,GL 09,5,Bahan bagus . Selalu order disini . Barang realpict harga murah kualitas oke . Admin juga ramah . Suka deh pokok nya belanja disini . Thank u ka sukses terus!
f*****h,2021-07-25 11:13:12,GL 04,5,"Harga:mantap
Bahan/Material:bagus tebal
Desain:cantik

Rekomen banget barangnya bagus tapi klo beli banyak ongkirnya mahal aku beli 32pcs ongkir sampe 200rb an tapi gapapa karna barangnya bagus"
angel_bibhier,2021-06-18 12:35:41,GL 07,5,"Harga:lumayan
Bahan/Material:bagus
Desain:bagus

td nya mau warna lain tp sdh habis, yg ini bagus jugs"
i*****a,2021-08-05 20:35:23,GL 04,4,"kualitas produk baik, produk original, harga produk baik, kecepatan pengiriman baik, packing produk baik."
elniahrmly_,2021-05-09 00:56:05,GL 06,5,"Harga: sesuai harga lah ya
Bahan/Material:tebal
Desain:bagus

Nyesel beli 1 doang:(  kirain bakal bisa selebar yg dipengen taunya engga wkwk ternyata salah baca deskripsi nya huhu, bsk² kudu lebih teliti lgi ni buat diri sendiri, tpi bgus si karpetnya nyesel gabaca deskripsi nya😭"
juliefridasyah_ana,2021-05-07 17:46:04,KL 8,4,"Harga:Mahal
Bahan/Material:Biasa selayaknya karpet
Desain:Biasa, bagusan difoto

Karpetnya pendek dan gak lebar juga, kirain bakal lebar gitu tapi gak, terus motifnya juga gak sebagus yang difofo"
abusalma,2021-02-01 13:05:20,KL 5,5,"Kecepatan pengiriman produk baik, kualitas produk original, "
augift_shop,2021-02-13 16:30:22,KL 6,1,"Barang rusak dijual, seller ga bertanggungjwb, kita beli, bukan minta, malah dikasih barang yg kaya gini"
nadifa009,2021-04-03 11:04:42,KL 4,5,"Harga:bagus 
Bahan/Material:bagus
Desain:sesuai deskripsi

Pengiriman lumayan cepat suka juga pketan nyaa rapi pokok nyaa bagus menurut ku terima kasih "
monaryan,2021-05-05 14:45:45,GL 01,5,"Harga:lumayan
Bahan/Material:lumayaaannn
Desain:lumayaaannn 

Agak kecewa , mngkin karna ak ny yg ngukur Abal Abal yaaa , bagusss cuma ukuran kecewe "
liliyoonaddict,2020-12-25 11:04:40,KL 6,5,"Barang bagus, kualitas barang oke, pengemasan baik, pengiriman cepat, terima kasih "
ace_soulisa,2020-09-26 20:37:09,KL 7,5,Barang cepet sam0e bagus sesuai gambarr thank youuuuuuuuuuuuuui 
yola_ancayani98,2021-05-05 18:10:41,GL 09,5,"Bagus karpetnya nya, sukaaa,, 
Krna harganya murah saya pkir bkal jelek, ternyata bahan nya  lumayan, pengiriman nya juga cepat,
Thanks shopee,,, "
